Time (sec), PosCmd (X) (mm), PosCmd (Z) (mm), PosCmd (msShut_ext) (deg), PosFbk (X) (mm), PosFbk (Z) (mm), PosFbk (msShut_ext) (deg), PosErr (X) (mm), PosErr (Z) (mm), PosErr (msShut_ext) (deg), VelCmd (X) (mm/msec), VelCmd (Z) (mm/msec), VelCmd (msShut_ext) (deg/msec), VelFbk (X) (mm/msec), VelFbk (Z) (mm/msec), VelFbk (msShut_ext) (deg/msec), VelErr (X) (mm/msec), VelErr (Z) (mm/msec), VelErr (msShut_ext) (deg/msec), CurCmd (X), CurCmd (Z), CurCmd (msShut_ext), CurFbk (X), CurFbk (Z), CurFbk (msShut_ext), CurErr (X), CurErr (Z), CurErr (msShut_ext), Ain 1 (X), Program Counter (T01)
0.01, -0.061, -7.57713961656503, 49.0050000000015, -0.061, -7.59, 49.0050000000015, 0, 0.0128603834349678, 0, 0, 0.319548918326465, 0, 0, 0.317, 0, 0, 0.00254891832646536, 0, 0.101517245173454, 1.12846326828003, -0.0136216524988413, 0.13246788084507, 1.26923394203186, -0.000142940873047337, -0.0309506356716156, -0.140770673751831, -0.0134787116257939, 2.64711570739746, 2770
0.011, -0.061, -7.24332010348566, 49.0050000000015, -0.061, -7.254, 49.0500000000015, 0, 0.0106798965143444, -0.0450000000000013, 0, 0.333819513079377, 0, 0, 0.336, 0.0450000000000013, 0, -0.00218048692062346, -0.0450000000000013, 0.0856811702251434, 0.762957453727722, -0.0863675177097321, 0.100165389478207, 0.888292491436005, -0.0578156635165215, -0.0144842192530632, -0.125335037708282, -0.0285518541932106, 3.44556212425232, 2770
0.012, -0.061, -6.89593412768253, 49.0050000000015, -0.061, -6.906, 49.0050000000015, 0, 0.0100658723174711, 0, 0, 0.347385975803127, 0, 0, 0.348, -0.0450000000000013, 0, -0.000614024196873303, 0.0450000000000013, 0.0896483063697815, 0.787153899669647, 0.0817170366644859, 0.0928102359175682, 0.721250891685486, -0.0113831786438823, -0.00316192954778671, 0.0659030079841614, 0.0931002153083682, 3.44975709915161, 2912
0.013, -0.061, -6.53568582118481, 49.0050000000015, -0.062, -6.547, 49.0050000000015, 0.001, 0.0113141788151925, 0, 0, 0.360248306497721, 0, -0.001, 0.359, 0, 0.001, 0.00124830649772141, 0, -0.00783784501254559, 0.889832079410553, -0.0173746328800917, 0.06230678409338, 0.900638401508331, -0.0113831786438823, -0.0701446291059256, -0.0108063220977783, -0.00599145423620939, 3.36332607269287, 2912
0.014, -0.061, -6.16327931602165, 49.0050000000015, -0.062, -6.172, 49.0050000000015, 0.001, 0.00872068397834937, 0, 0, 0.372406505163157, 0, 0, 0.375, 0, 0, -0.00259349483684311, 0, 0.0871316641569138, 0.573912978172302, -0.0142671959474683, 0.0577689036726952, 0.651692450046539, -0.0233387611806393, 0.0293627604842186, -0.0777794718742371, 0.00907156523317099, 3.33831810951233, 2912
0.015, -0.061, -5.77941874422221, 49.0050000000015, -0.062, -5.789, 49.0050000000015, 0.001, 0.00958125577778719, 0, 0, 0.383860571799438, 0, 0, 0.383, 0, 0, 0.000860571799437807, 0, 0.0796544626355171, 0.68854284286499, -0.0140984067693353, 0.0667848736047745, 0.560043036937714, -0.0113831786438823, 0.0128695890307426, 0.128499805927277, -0.002715228125453, 3.34028267860413, 2912
0.016, -0.061, -5.38480823781565, 49.0050000000015, -0.062, -5.398, 49.0050000000015, 0.001, 0.013191762184345, 0, 0, 0.394610506406558, 0, 0, 0.391, 0, 0, 0.00361050640655775, 0, 0.0792267769575119, 1.05486214160919, -0.0140993036329746, 0.0700462684035301, 1.00536942481995, -0.0233387611806393, 0.00918050855398178, 0.0494927167892456, 0.00923945754766464, 3.34378862380981, 2978
0.017, -0.061, -4.98015192883113, 49.0050000000015, -0.061, -4.992, 49.0050000000015, 0, 0.0118480711688662, 0, 0, 0.404656308984521, 0, 0.001, 0.406, 0, -0.001, -0.00134369101547875, 0, 0.212215021252632, 0.672022223472595, -0.0140995196998119, 0.0913412496447563, 0.869214415550232, -0.0113831786438823, 0.120873771607876, -0.197192192077637, -0.00271634105592966, 3.34549784660339, 2978
0.018, -0.061, -4.56615394929781, 49.0050000000015, -0.06, -4.574, 49.0050000000015, -0.001, 0.00784605070219368, 0, 0, 0.413997979533327, 0, 0.001, 0.418, 0, -0.001, -0.00400202046667255, 0, 0.193572163581848, 0.344676554203033, -0.0140995206311345, 0.132283598184586, 0.38377445936203, -0.0113831786438823, 0.0612885653972626, -0.0390979051589966, -0.00271634198725224, 3.34588384628296, 2978
0.019, -0.061, -4.14351843124483, 49.0050000000015, -0.06, -4.149, 49.0050000000015, -0.001, 0.00548156875516997, 0, 0, 0.422635518052976, 0, 0, 0.425, 0, 0, -0.00236448194702371, 0, 0.108612328767776, 0.417993187904358, -0.0140995206311345, 0.163045585155487, 0.354803770780563, -0.0120985228568316, -0.0544332563877106, 0.0631894171237946, -0.00200099777430296, 3.34396266937256, 3082
0.02, -0.061, -3.71294950670136, 49.0050000000015, -0.06, -3.718, 49.0050000000015, -0.001, 0.0050504932986355, 0, 0, 0.430568924543466, 0, 0, 0.431, 0, 0, -0.000431075456534454, 0, 0.0946084707975388, 0.404436230659485, -0.0140995206311345, 0.109435431659222, 0.404346227645874, -0.0233387611806393, -0.0148269608616829, 9.00030136108398E-05, 0.00923924054950476, 3.34236240386963, 3082
0.021, -0.061, -3.27515130769657, 49.0050000000015, -0.06, -3.282, 49.0050000000015, -0.001, 0.00684869230343384, 0, 0, 0.437798199004798, 0, 0, 0.436, 0, 0, 0.00179819900479831, 0, 0.0984913483262062, 0.531118392944336, -0.0140995206311345, 0.100418627262115, 0.45035856962204, -0.0233387611806393, -0.00192727893590927, 0.0807598233222961, 0.00923924054950476, 3.34478855133057, 3082
